type,subscriberId,account,startDateTime,watchedTime,contentId,title,channel,endDateTime
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T10:04:04.000Z,1680,100091,The Wonder Years - Stormy Weather,,2026-02-12T10:32:04.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T07:04:24.000Z,1200,100239,Friends - The One Where Ross Moves In,,2026-02-12T07:40:07.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T00:27:10.000Z,1440,100585,Seinfeld - The Pen,,2026-02-12T01:07:33.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T23:26:51.000Z,1320,100243,Friends - The One with Chandler's Work Laugh,,2026-02-12T23:48:51.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T20:52:50.000Z,1200,100216,Friends - The One with the Jellyfish,,2026-02-12T21:28:54.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T13:21:22.000Z,1200,100543,The Mandalorian - Chapter 2: The Child,,2026-02-12T13:59:31.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T06:21:09.000Z,3000,100388,Game of Thrones - The Wars to Come,,2026-02-12T07:11:09.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T14:32:53.000Z,2460,100555,The Mandalorian - Chapter 14: The Tragedy,,2026-02-12T15:13:53.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T06:40:27.000Z,2100,100421,Lost - Pilot (Part 1),,2026-02-12T07:50:22.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T00:31:24.000Z,1740,100053,The Wonder Years - Little Debbie,,2026-02-12T01:00:24.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T13:44:10.000Z,1200,100583,Seinfeld - The Note,,2026-02-12T14:24:10.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T12:40:52.000Z,1140,100625,Seinfeld - The Junior Mint,,2026-02-12T12:59:52.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T02:38:08.000Z,3480,100354,Game of Thrones - You Win or You Die,,2026-02-12T04:15:11.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T17:15:57.000Z,3420,100372,Game of Thrones - Kissed by Fire,,2026-02-12T18:12:57.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T01:22:49.000Z,2640,100462,Lost - Lockdown,,2026-02-12T02:06:49.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T05:01:40.000Z,1680,100082,The Wonder Years - Grandpa's Car,,2026-02-12T05:29:40.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T05:59:06.000Z,3360,100370,Game of Thrones - Walk of Punishment,,2026-02-12T06:55:06.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T10:51:01.000Z,1380,100235,Friends - The One Hundredth,,2026-02-12T11:17:11.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:00:40.000Z,1140,100625,Seinfeld - The Junior Mint,,2026-02-12T19:34:17.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T02:46:14.000Z,1860,100083,The Wonder Years - Kodachrome,,2026-02-12T03:17:14.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T03:12:16.000Z,3300,100291,House of Cards - Chapter 16,,2026-02-12T04:07:16.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T15:55:35.000Z,1380,100220,Friends - The One with Joey's New Girlfriend,,2026-02-12T16:18:35.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T16:54:56.000Z,2520,100471,Lost - The Glass Ballerina,,2026-02-12T17:36:56.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T17:31:12.000Z,1680,100079,The Wonder Years - Christmas Party,,2026-02-12T17:59:12.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T12:00:35.000Z,1080,100570,Seinfeld - The Stock Tip,,2026-02-12T12:18:35.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:00:25.000Z,3000,100374,Game of Thrones - The Bear and the Maiden Fair,,2026-02-12T11:50:25.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T02:44:56.000Z,2160,100484,Lost - Left Behind,,2026-02-12T03:55:15.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T09:17:37.000Z,1680,100101,The Wonder Years - Wayne and Bonnie,,2026-02-12T09:45:37.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T00:24:01.000Z,4020,100122,Westworld - The Adversary,,2026-02-12T01:31:01.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T09:19:39.000Z,1200,100613,Seinfeld - The Cheever Letters,,2026-02-12T09:52:43.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T20:02:04.000Z,1320,100649,Seinfeld - The Fire,,2026-02-12T20:43:18.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:58:38.000Z,1320,100603,Seinfeld - The Letter,,2026-02-12T12:26:06.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T07:57:15.000Z,1680,100030,The Wonder Years - Odd Man Out,,2026-02-12T08:25:15.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T02:58:15.000Z,2640,100472,Lost - Further Instructions,,2026-02-12T03:42:15.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:08:15.000Z,2280,100544,The Mandalorian - Chapter 3: The Sin,,2026-02-12T12:16:33.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T13:56:23.000Z,1080,100626,Seinfeld - The Smelly Car,,2026-02-12T14:14:23.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T04:49:46.000Z,1320,100588,Seinfeld - The Parking Garage,,2026-02-12T05:11:46.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T08:03:59.000Z,1080,100183,Friends - The One with the Lesbian Wedding,,2026-02-12T08:21:59.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T10:15:13.000Z,3600,100324,House of Cards - Chapter 49,,2026-02-12T11:15:13.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:11:02.000Z,3540,100324,House of Cards - Chapter 49,,2026-02-12T20:10:02.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T04:18:03.000Z,1800,100061,The Wonder Years - Courage,,2026-02-12T04:48:03.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T22:50:37.000Z,3060,100407,Game of Thrones - The Winds of Winter,,2026-02-12T23:41:37.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T10:58:54.000Z,1680,100060,The Wonder Years - Who's Aunt Rose?,,2026-02-12T11:44:58.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:40:49.000Z,1080,100169,Friends - The One with the Evil Orthodontist,,2026-02-12T11:58:49.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T09:26:16.000Z,2160,100461,Lost - The Whole Truth,,2026-02-12T10:36:34.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:20:27.000Z,1320,100696,Seinfeld - The Bottle Deposit,,2026-02-12T11:42:27.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T13:00:08.000Z,1260,100659,Seinfeld - The Mom & Pop Store,,2026-02-12T13:21:08.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T14:42:51.000Z,2700,100538,Lost - Across the Sea,,2026-02-12T16:01:41.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T18:04:30.000Z,1380,100170,Friends - The One with the Fake Monica,,2026-02-12T18:49:05.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T15:34:26.000Z,1380,100217,Friends - The One with the Cat,,2026-02-12T15:57:26.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T01:58:35.000Z,1320,100614,Seinfeld - The Opera,,2026-02-12T02:39:40.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T02:32:56.000Z,1680,100022,The Wonder Years - Whose Woods Are These?,,2026-02-12T03:00:56.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T14:57:55.000Z,1320,100233,Friends - The One After Ross Says Rachel,,2026-02-12T15:19:55.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T17:55:00.000Z,2760,100339,House of Cards - Chapter 64,,2026-02-12T19:19:49.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T07:25:51.000Z,900,100057,The Wonder Years - The Candidate,,2026-02-12T07:51:13.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T07:39:28.000Z,1200,100462,Lost - Lockdown,,2026-02-12T07:59:28.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T22:04:06.000Z,1320,100728,Seinfeld - The Slicer,,2026-02-12T22:26:06.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:14:50.000Z,1320,100176,Friends - The One with Phoebe's Husband,,2026-02-12T19:55:24.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T15:23:24.000Z,1080,100274,Friends - The One with All the Cheesecakes,,2026-02-12T15:41:24.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T14:29:48.000Z,1260,100686,Seinfeld - The Rye,,2026-02-12T14:58:40.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T01:45:39.000Z,1620,100444,Lost - Exodus (Parts 2 & 3),,2026-02-12T02:36:33.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T07:07:41.000Z,1560,100106,The Wonder Years - Alice in Autoland,,2026-02-12T07:57:18.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:33:27.000Z,1320,100187,Friends - The One Where Joey Moves Out,,2026-02-12T20:10:25.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T21:24:32.000Z,1260,100232,Friends - The One with Ross' Wedding,,2026-02-12T21:45:32.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T23:48:29.000Z,1320,100728,Seinfeld - The Slicer,,2026-02-13T00:10:29.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T01:17:40.000Z,1320,100664,Seinfeld - The Scofflaw,,2026-02-12T01:39:40.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T03:58:51.000Z,3300,100279,House of Cards - Chapter 4,,2026-02-12T04:53:51.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T00:44:36.000Z,900,100734,Seinfeld - The Cartoon,,2026-02-12T00:59:36.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T00:29:01.000Z,3420,100352,"Game of Thrones - Cripples, Bastards, and Broken Things",,2026-02-12T01:26:01.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:09:10.000Z,3000,100355,Game of Thrones - The Pointy End,,2026-02-12T19:59:10.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T20:33:06.000Z,1200,100100,The Wonder Years - White Lies,,2026-02-12T21:13:15.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T14:02:38.000Z,1440,100672,Seinfeld - The Fusilli Jerry,,2026-02-12T14:55:04.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T06:29:44.000Z,1260,100243,Friends - The One with Chandler's Work Laugh,,2026-02-12T07:10:50.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:45:23.000Z,3360,100284,House of Cards - Chapter 9,,2026-02-12T21:22:03.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T23:01:02.000Z,2520,100370,Game of Thrones - Walk of Punishment,,2026-02-13T00:18:38.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T14:29:01.000Z,2580,100454,Lost - What Kate Did,,2026-02-12T15:12:01.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T03:30:40.000Z,2460,100537,Lost - The Candidate,,2026-02-12T04:11:40.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T00:12:25.000Z,360,100179,Friends - The One Where Ross Finds Out,,2026-02-12T00:23:20.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T15:43:59.000Z,3360,100361,Game of Thrones - Garden of Bones,,2026-02-12T17:15:33.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:13:02.000Z,4080,100141,Westworld - Genre,,2026-02-12T12:21:02.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T20:28:25.000Z,3300,100358,Game of Thrones - The North Remembers,,2026-02-12T21:23:25.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T05:25:33.000Z,2460,100423,Lost - Tabula Rasa,,2026-02-12T06:06:33.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:44:37.000Z,1440,100697,Seinfeld - The Bottle Deposit,,2026-02-12T12:08:37.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T20:09:55.000Z,1800,100009,The Wonder Years - Christmas,,2026-02-12T20:39:55.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T01:18:24.000Z,1680,100002,The Wonder Years - Swingers,,2026-02-12T01:46:24.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T03:35:50.000Z,1380,100626,Seinfeld - The Smelly Car,,2026-02-12T03:58:50.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:39:53.000Z,3420,100372,Game of Thrones - Kissed by Fire,,2026-02-12T12:36:53.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T05:27:29.000Z,2460,100434,Lost - Special,,2026-02-12T06:08:29.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:34:24.000Z,1680,100096,The Wonder Years - Fishing,,2026-02-12T20:09:37.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T08:28:19.000Z,1380,100614,Seinfeld - The Opera,,2026-02-12T09:11:09.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T13:10:21.000Z,1560,100113,The Wonder Years - The Little Women,,2026-02-12T13:36:21.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T10:30:58.000Z,1200,100723,Seinfeld - The Voice,,2026-02-12T10:50:58.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T21:21:03.000Z,2700,100430,Lost - Raised by Another,,2026-02-12T22:06:03.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T23:37:33.000Z,3480,100376,Game of Thrones - The Rains of Castamere,,2026-02-13T00:35:33.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T18:52:02.000Z,3360,100283,House of Cards - Chapter 8,,2026-02-12T20:19:15.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T17:30:02.000Z,2220,100332,House of Cards - Chapter 57,,2026-02-12T18:07:02.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T17:41:59.000Z,3420,100371,Game of Thrones - And Now His Watch Is Ended,,2026-02-12T18:38:59.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T10:51:45.000Z,840,100721,Seinfeld - The Summer of George,,2026-02-12T11:05:45.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T00:34:52.000Z,1440,100001,The Wonder Years - Pilot,,2026-02-12T00:58:52.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T07:41:55.000Z,3180,100328,House of Cards - Chapter 53,,2026-02-12T09:24:32.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T04:18:48.000Z,1020,100666,Seinfeld - The Highlights of 100,,2026-02-12T04:35:48.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T07:41:34.000Z,1380,100687,Seinfeld - The Caddy,,2026-02-12T08:32:37.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T08:16:05.000Z,1320,100721,Seinfeld - The Summer of George,,2026-02-12T08:56:06.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T03:47:29.000Z,1380,100095,The Wonder Years - Homecoming,,2026-02-12T04:10:29.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T14:52:16.000Z,1320,100188,Friends - The One Where Eddie Moves In,,2026-02-12T15:14:16.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T06:33:49.000Z,2520,100550,The Mandalorian - Chapter 9: The Marshal,,2026-02-12T07:15:49.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:09:21.000Z,3720,100134,Westworld - Kiksuya,,2026-02-12T21:01:23.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T06:38:28.000Z,1200,100258,Friends - The One Where Ross Got High,,2026-02-12T06:58:28.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T00:36:54.000Z,3300,100306,House of Cards - Chapter 31,,2026-02-12T02:07:40.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T14:51:26.000Z,1260,100593,Seinfeld - The Alternate Side,,2026-02-12T15:12:26.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T05:06:05.000Z,1320,100714,Seinfeld - The Susie,,2026-02-12T05:28:05.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T18:32:32.000Z,3360,100381,Game of Thrones - Oathkeeper,,2026-02-12T19:52:15.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T07:46:16.000Z,1380,100644,Seinfeld - The Pie,,2026-02-12T08:09:16.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T18:42:37.000Z,840,100262,Friends - The One Where Ross Dates a Student,,2026-02-12T19:06:04.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T14:48:00.000Z,3060,100418,Game of Thrones - The Last of the Starks,,2026-02-12T15:39:00.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T22:24:51.000Z,3120,100376,Game of Thrones - The Rains of Castamere,,2026-02-12T23:16:51.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T18:53:58.000Z,1680,100045,The Wonder Years - Cocoa and Sympathy,,2026-02-12T19:21:58.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T17:56:49.000Z,3540,100389,Game of Thrones - The House of Black and White,,2026-02-12T18:55:49.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T06:16:19.000Z,1260,100740,Seinfeld - The Maid,,2026-02-12T06:44:59.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T22:40:34.000Z,1380,100685,Seinfeld - The Gum,,2026-02-12T23:14:10.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T18:35:00.000Z,1380,100232,Friends - The One with Ross' Wedding,,2026-02-12T19:04:06.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T03:56:21.000Z,3180,100306,House of Cards - Chapter 31,,2026-02-12T04:49:21.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T13:41:43.000Z,1800,100034,The Wonder Years - Rock 'n' Roll,,2026-02-12T14:11:43.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T01:39:11.000Z,1380,100267,Friends - The One with Phoebe's Cookies,,2026-02-12T02:02:11.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T02:17:36.000Z,1800,100099,The Wonder Years - Politics as Usual,,2026-02-12T02:47:36.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T03:14:38.000Z,2700,100369,"Game of Thrones - Dark Wings, Dark Words",,2026-02-12T03:59:38.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:52:25.000Z,1740,100113,The Wonder Years - The Little Women,,2026-02-12T20:27:40.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T04:19:36.000Z,3420,100356,Game of Thrones - Baelor,,2026-02-12T05:16:36.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:14:56.000Z,2220,100521,Lost - Follow the Leader,,2026-02-12T20:15:55.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T16:07:24.000Z,2340,100287,House of Cards - Chapter 12,,2026-02-12T16:46:24.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T15:31:02.000Z,3480,100359,Game of Thrones - The Night Lands,,2026-02-12T16:58:01.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T23:45:51.000Z,1800,100108,The Wonder Years - Unpacking,,2026-02-13T00:15:51.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T10:03:13.000Z,3420,100303,House of Cards - Chapter 28,,2026-02-12T11:31:26.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T06:21:06.000Z,1800,100048,The Wonder Years - Growing Up,,2026-02-12T07:18:35.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T16:34:49.000Z,1380,100745,Seinfeld - The Finale,,2026-02-12T17:25:17.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T23:34:01.000Z,1320,100634,Seinfeld - The Bris,,2026-02-13T00:09:43.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:48:41.000Z,1140,100596,Seinfeld - The Pez Dispenser,,2026-02-12T20:07:41.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T15:45:44.000Z,1380,100185,Friends - The One with the Prom Video,,2026-02-12T16:08:44.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:00:45.000Z,1140,100738,Seinfeld - The Bookstore,,2026-02-12T11:19:45.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T20:05:23.000Z,1620,100054,The Wonder Years - The Ties that Bind,,2026-02-12T20:32:23.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T18:51:08.000Z,3600,100329,House of Cards - Chapter 54,,2026-02-12T20:03:16.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:32:54.000Z,3360,100347,House of Cards - Chapter 72,,2026-02-12T20:28:54.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T15:24:30.000Z,3780,100135,Westworld - Vanishing Point,,2026-02-12T16:27:30.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:45:03.000Z,4080,100126,Westworld - The Bicameral Mind,,2026-02-12T13:57:32.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T15:59:16.000Z,2040,100433,Lost - Hearts and Minds,,2026-02-12T16:57:47.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T20:19:32.000Z,1320,100576,Seinfeld - The Statue,,2026-02-12T20:56:43.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:13:21.000Z,2460,100483,Lost - Exposé,,2026-02-12T11:54:21.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T08:27:06.000Z,660,100171,Friends - The One with the Ick Factor,,2026-02-12T08:45:46.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T09:26:29.000Z,1200,100590,Seinfeld - The Tape,,2026-02-12T09:46:29.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T20:46:35.000Z,1500,100100,The Wonder Years - White Lies,,2026-02-12T21:22:28.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T02:15:20.000Z,1380,100177,Friends - The One with Five Steaks and an Eggplant,,2026-02-12T02:38:20.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T03:23:33.000Z,1200,100168,Friends - The One Where the Monkey Gets Away,,2026-02-12T03:52:52.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T04:54:24.000Z,1380,100227,Friends - The One with the Embryos,,2026-02-12T05:42:57.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T20:09:26.000Z,2280,100519,Lost - Some Like It Hoth,,2026-02-12T20:47:26.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T05:22:46.000Z,1380,100599,Seinfeld - The Boyfriend,,2026-02-12T06:13:03.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:36:56.000Z,1440,100675,Seinfeld - The Understudy,,2026-02-12T12:00:56.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T02:55:55.000Z,3480,100411,Game of Thrones - The Spoils of War,,2026-02-12T03:53:55.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T07:57:28.000Z,1260,100243,Friends - The One with Chandler's Work Laugh,,2026-02-12T08:18:28.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T12:13:43.000Z,2400,100456,Lost - The Hunting Party,,2026-02-12T13:32:36.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T23:41:16.000Z,2400,100454,Lost - What Kate Did,,2026-02-13T00:21:16.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T14:45:18.000Z,1200,100255,Friends - The One with Joey's Porsche,,2026-02-12T15:05:18.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T13:35:08.000Z,1260,100658,Seinfeld - The Soup,,2026-02-12T14:16:38.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T14:21:38.000Z,1800,100071,The Wonder Years - The Lake,,2026-02-12T15:25:25.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:41:54.000Z,2520,100476,Lost - Not in Portland,,2026-02-12T20:23:54.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T15:17:11.000Z,480,100575,Seinfeld - The Apartment,,2026-02-12T15:32:51.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T10:11:18.000Z,3360,100290,House of Cards - Chapter 15,,2026-02-12T11:16:31.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T05:22:38.000Z,1680,100037,"The Wonder Years - She, My Friend and I",,2026-02-12T05:50:38.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T22:48:12.000Z,1380,100159,Friends - The One Where Nana Dies Twice,,2026-02-12T23:22:30.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:29:38.000Z,2460,100441,Lost - The Greater Good,,2026-02-12T20:31:22.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T16:41:31.000Z,1320,100708,Seinfeld - The Abstinence,,2026-02-12T17:09:21.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T20:59:01.000Z,3180,100344,House of Cards - Chapter 69,,2026-02-12T21:52:01.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T19:00:17.000Z,3540,100305,House of Cards - Chapter 30,,2026-02-12T19:59:17.000Z
Show,cristiano.ronaldo@realmadrid.es,5432,2026-02-12T11:40:49.000Z,2400,100438,Lost - Numbers,,2026-02-12T12:20:49.000Z
